serial,date,year,year_n,month,team,team_,status,home_score,away_score,home_result,away_result,result_desc,tournament,city,country,result,size,decade,random,home_team,home_team_,away_team,away_team_
1595,27/06/2012,2012,2,6,Lebanon,Lebanon,home_team,0,2,-2,2,loser,UAFA Cup,Jeddah,Saudi Arabia,-2,2,7,0.49590999,Lebanon,Lebanon,Sudan,Sudan
1595,27/06/2012,2012,2,6,Sudan,Sudan,away_team,0,2,-2,2,winner,UAFA Cup,Jeddah,Saudi Arabia,2,2,7,0.615653525,Lebanon,Lebanon,Sudan,Sudan
1195,08/09/2004,2004,4,9,UAE,UAE,away_team,3,1,2,-2,loser,FIFA World Cup qualification,Sana'a,Yemen,-2,2,6,0.785385694,Yemen,Yemen,UAE,UAE
1596,28/06/2012,2012,2,6,Palestine,Palestine,away_team,2,2,0,0,draw,UAFA Cup,Ta’if,Saudi Arabia,0,0,7,0.626987501,Saudi Arabia,Saudi_Arabia,Palestine,Palestine
1597,29/06/2012,2012,2,6,Libya,Libya,home_team,2,1,1,-1,winner,UAFA Cup,Ta’if,Saudi Arabia,1,1,7,0.989907465,Libya,Libya,Bahrain,Bahrain
1597,29/06/2012,2012,2,6,Bahrain,Bahrain,away_team,2,1,1,-1,loser,UAFA Cup,Ta’if,Saudi Arabia,-1,1,7,0.458228205,Libya,Libya,Bahrain,Bahrain
1598,29/06/2012,2012,2,6,Yemen,Yemen,home_team,0,4,-4,4,loser,UAFA Cup,Jeddah,Saudi Arabia,-4,4,7,0.909861602,Yemen,Yemen,Morocco,Morocco
1598,29/06/2012,2012,2,6,Morocco,Morocco,away_team,0,4,-4,4,winner,UAFA Cup,Jeddah,Saudi Arabia,4,4,7,0.826999902,Yemen,Yemen,Morocco,Morocco
1599,30/06/2012,2012,2,6,Sudan,Sudan,home_team,1,1,0,0,draw,UAFA Cup,Jeddah,Saudi Arabia,0,0,7,0.831510629,Sudan,Sudan,Iraq,Iraq
1599,30/06/2012,2012,2,6,Iraq,Iraq,away_team,1,1,0,0,draw,UAFA Cup,Jeddah,Saudi Arabia,0,0,7,0.928165022,Sudan,Sudan,Iraq,Iraq
1600,03/07/2012,2012,2,7,Morocco,Morocco,home_team,2,1,1,-1,winner,UAFA Cup,Jeddah,Saudi Arabia,1,1,7,0.493944597,Morocco,Morocco,Iraq,Iraq
1600,03/07/2012,2012,2,7,Iraq,Iraq,away_team,2,1,1,-1,loser,UAFA Cup,Jeddah,Saudi Arabia,-1,1,7,0.22988997,Morocco,Morocco,Iraq,Iraq
1205,11/11/2004,2004,4,11,UAE,UAE,home_team,4,0,4,-4,winner,Friendly,Abu Dhabi,United Arab Emirates,4,4,6,0.545482136,UAE,UAE,Jordan,Jordan
1601,03/07/2012,2012,2,7,Libya,Libya,away_team,0,2,-2,2,winner,UAFA Cup,Jeddah,Saudi Arabia,2,2,7,0.041826472,Saudi Arabia,Saudi_Arabia,Libya,Libya
1208,27/11/2004,2004,4,11,UAE,UAE,home_team,0,1,-1,1,loser,Friendly,Abu Dhabi,United Arab Emirates,-1,1,6,0.36879989,UAE,UAE,Kuwait,Kuwait
1602,05/07/2012,2012,2,7,Iraq,Iraq,away_team,0,1,-1,1,winner,UAFA Cup,Jeddah,Saudi Arabia,1,1,7,0.88339867,Saudi Arabia,Saudi_Arabia,Iraq,Iraq
1603,06/07/2012,2012,2,7,Libya,Libya,home_team,1,1,0,0,draw,UAFA Cup,Jeddah,Saudi Arabia,0,0,7,0.138125291,Libya,Libya,Morocco,Morocco
1603,06/07/2012,2012,2,7,Morocco,Morocco,away_team,1,1,0,0,draw,UAFA Cup,Jeddah,Saudi Arabia,0,0,7,0.048198681,Libya,Libya,Morocco,Morocco
1604,15/08/2012,2012,2,8,Oman,Oman,home_team,1,1,0,0,draw,Friendly,Salalah,Oman,0,0,7,0.362077422,Oman,Oman,Egypt,Egypt
1604,15/08/2012,2012,2,8,Egypt,Egypt,away_team,1,1,0,0,draw,Friendly,Salalah,Oman,0,0,7,0.441548414,Oman,Oman,Egypt,Egypt
1605,26/08/2012,2012,2,8,Libya,Libya,home_team,3,0,3,-3,winner,Friendly,Tunis,Tunisia,3,3,7,0.307505293,Libya,Libya,Sudan,Sudan
1605,26/08/2012,2012,2,8,Sudan,Sudan,away_team,3,0,3,-3,loser,Friendly,Tunis,Tunisia,-3,3,7,0.881160134,Libya,Libya,Sudan,Sudan
1606,09/09/2012,2012,2,9,Libya,Libya,home_team,0,1,-1,1,loser,African Cup of Nations qualification,Casablanca,Morocco,-1,1,7,0.735464747,Libya,Libya,Algeria,Algeria
1606,09/09/2012,2012,2,9,Algeria,Algeria,away_team,0,1,-1,1,winner,African Cup of Nations qualification,Casablanca,Morocco,1,1,7,0.592506378,Libya,Libya,Algeria,Algeria
1211,03/12/2004,2004,4,12,UAE,UAE,home_team,1,1,0,0,draw,Friendly,Dubai,United Arab Emirates,0,0,6,0.371756378,UAE,UAE,Kuwait,Kuwait
1607,11/09/2012,2012,2,9,Kuwait,Kuwait,away_team,3,0,3,-3,loser,Friendly,Dubai,United Arab Emirates,-3,3,7,0.739880253,UAE,UAE,Kuwait,Kuwait
1608,28/09/2012,2012,2,9,Oman,Oman,home_team,2,1,1,-1,winner,Friendly,Muscat,Oman,1,1,7,0.116999476,Oman,Oman,Yemen,Yemen
1608,28/09/2012,2012,2,9,Yemen,Yemen,away_team,2,1,1,-1,loser,Friendly,Muscat,Oman,-1,1,7,0.720951437,Oman,Oman,Yemen,Yemen
1609,11/10/2012,2012,2,10,Kuwait,Kuwait,home_team,1,1,0,0,draw,Friendly,Muscat,Oman,0,0,7,0.304210493,Kuwait,Kuwait,Syria,Syria
1609,11/10/2012,2012,2,10,Syria,Syria,away_team,1,1,0,0,draw,Friendly,Muscat,Oman,0,0,7,0.64144426,Kuwait,Kuwait,Syria,Syria
1610,16/10/2012,2012,2,10,Egypt,Egypt,home_team,0,1,-1,1,loser,Friendly,Abu Dhabi,United Arab Emirates,-1,1,7,0.302542354,Egypt,Egypt,Tunisia,Tunisia
1610,16/10/2012,2012,2,10,Tunisia,Tunisia,away_team,0,1,-1,1,winner,Friendly,Abu Dhabi,United Arab Emirates,1,1,7,0.534654549,Egypt,Egypt,Tunisia,Tunisia
1611,16/10/2012,2012,2,10,Lebanon,Lebanon,home_team,2,1,1,-1,winner,Friendly,Beirut,Lebanon,1,1,7,0.258844302,Lebanon,Lebanon,Yemen,Yemen
1611,16/10/2012,2012,2,10,Yemen,Yemen,away_team,2,1,1,-1,loser,Friendly,Beirut,Lebanon,-1,1,7,0.085918641,Lebanon,Lebanon,Yemen,Yemen
1612,16/10/2012,2012,2,10,Oman,Oman,home_team,2,1,1,-1,winner,FIFA World Cup qualification,Muscat,Oman,1,1,7,0.17779294,Oman,Oman,Jordan,Jordan
1612,16/10/2012,2012,2,10,Jordan,Jordan,away_team,2,1,1,-1,loser,FIFA World Cup qualification,Muscat,Oman,-1,1,7,0.277711947,Oman,Oman,Jordan,Jordan
1214,10/12/2004,2004,4,12,UAE,UAE,away_team,2,2,0,0,draw,Gulf Cup,Doha,Qatar,0,0,6,0.489010591,Qatar,Qatar,UAE,UAE
1613,16/10/2012,2012,2,10,Bahrain,Bahrain,away_team,6,2,4,-4,loser,Friendly,Dubai,United Arab Emirates,-4,4,7,0.64862861,UAE,UAE,Bahrain,Bahrain
1614,08/11/2012,2012,2,11,Bahrain,Bahrain,home_team,3,0,3,-3,winner,Friendly,Arad,Bahrain,3,3,7,0.109181315,Bahrain,Bahrain,Jordan,Jordan
1614,08/11/2012,2012,2,11,Jordan,Jordan,away_team,3,0,3,-3,loser,Friendly,Arad,Bahrain,-3,3,7,0.343101444,Bahrain,Bahrain,Jordan,Jordan
1615,14/11/2012,2012,2,11,Iraq,Iraq,home_team,1,0,1,-1,winner,FIFA World Cup qualification,Doha,Qatar,1,1,7,0.214235218,Iraq,Iraq,Jordan,Jordan
1615,14/11/2012,2012,2,11,Jordan,Jordan,away_team,1,0,1,-1,loser,FIFA World Cup qualification,Doha,Qatar,-1,1,7,0.747697869,Iraq,Iraq,Jordan,Jordan
1616,14/11/2012,2012,2,11,Kuwait,Kuwait,home_team,1,1,0,0,draw,Friendly,Kuwait City,Kuwait,0,0,7,0.891607935,Kuwait,Kuwait,Bahrain,Bahrain
1616,14/11/2012,2012,2,11,Bahrain,Bahrain,away_team,1,1,0,0,draw,Friendly,Kuwait City,Kuwait,0,0,7,0.505744221,Kuwait,Kuwait,Bahrain,Bahrain
1617,14/11/2012,2012,2,11,Qatar,Qatar,home_team,1,0,1,-1,winner,FIFA World Cup qualification,Doha,Qatar,1,1,7,0.295710661,Qatar,Qatar,Lebanon,Lebanon
1617,14/11/2012,2012,2,11,Lebanon,Lebanon,away_team,1,0,1,-1,loser,FIFA World Cup qualification,Doha,Qatar,-1,1,7,0.74301535,Qatar,Qatar,Lebanon,Lebanon
1618,17/11/2012,2012,2,11,Palestine,Palestine,home_team,1,1,0,0,draw,Friendly,Amman,Jordan,0,0,7,0.689029656,Palestine,Palestine,Syria,Syria
1618,17/11/2012,2012,2,11,Syria,Syria,away_team,1,1,0,0,draw,Friendly,Amman,Jordan,0,0,7,0.736515277,Palestine,Palestine,Syria,Syria
1619,20/11/2012,2012,2,11,Palestine,Palestine,home_team,2,1,1,-1,winner,Friendly,Zarqa,Jordan,1,1,7,0.61307938,Palestine,Palestine,Syria,Syria
1619,20/11/2012,2012,2,11,Syria,Syria,away_team,2,1,1,-1,loser,Friendly,Zarqa,Jordan,-1,1,7,0.871281237,Palestine,Palestine,Syria,Syria
1620,28/11/2012,2012,2,11,Somalia,Somalia,home_team,0,1,-1,1,loser,CECAFA Cup,Kampala,Uganda,-1,1,7,0.69367847,Somalia,Somalia,Sudan,Sudan
1620,28/11/2012,2012,2,11,Sudan,Sudan,away_team,0,1,-1,1,winner,CECAFA Cup,Kampala,Uganda,1,1,7,0.819965457,Somalia,Somalia,Sudan,Sudan
1621,29/11/2012,2012,2,11,Palestine,Palestine,home_team,0,2,-2,2,loser,Friendly,al-Wakrah,Qatar,-2,2,7,0.421374195,Palestine,Palestine,Bahrain,Bahrain
1621,29/11/2012,2012,2,11,Bahrain,Bahrain,away_team,0,2,-2,2,winner,Friendly,al-Wakrah,Qatar,2,2,7,0.62806802,Palestine,Palestine,Bahrain,Bahrain
1622,08/12/2012,2012,2,12,Kuwait,Kuwait,home_team,2,1,1,-1,winner,WAFF Championship,Kuwait City,Kuwait,1,1,7,0.923492494,Kuwait,Kuwait,Palestine,Palestine
1622,08/12/2012,2012,2,12,Palestine,Palestine,away_team,2,1,1,-1,loser,WAFF Championship,Kuwait City,Kuwait,-1,1,7,0.575303589,Kuwait,Kuwait,Palestine,Palestine
1623,08/12/2012,2012,2,12,Oman,Oman,home_team,0,1,-1,1,loser,WAFF Championship,al-Farwaniyah,Kuwait,-1,1,7,0.013146863,Oman,Oman,Lebanon,Lebanon
1623,08/12/2012,2012,2,12,Lebanon,Lebanon,away_team,0,1,-1,1,winner,WAFF Championship,al-Farwaniyah,Kuwait,1,1,7,0.781687692,Oman,Oman,Lebanon,Lebanon
1624,09/12/2012,2012,2,12,Bahrain,Bahrain,home_team,1,0,1,-1,winner,WAFF Championship,al-Farwaniyah,Kuwait,1,1,7,0.176301079,Bahrain,Bahrain,Yemen,Yemen
1624,09/12/2012,2012,2,12,Yemen,Yemen,away_team,1,0,1,-1,loser,WAFF Championship,al-Farwaniyah,Kuwait,-1,1,7,0.512684818,Bahrain,Bahrain,Yemen,Yemen
1625,10/12/2012,2012,2,12,Iraq,Iraq,home_team,1,0,1,-1,winner,WAFF Championship,al-Farwaniyah,Kuwait,1,1,7,0.135239754,Iraq,Iraq,Jordan,Jordan
1625,10/12/2012,2012,2,12,Jordan,Jordan,away_team,1,0,1,-1,loser,WAFF Championship,al-Farwaniyah,Kuwait,-1,1,7,0.890020625,Iraq,Iraq,Jordan,Jordan
1626,11/12/2012,2012,2,12,Kuwait,Kuwait,home_team,0,2,-2,2,loser,WAFF Championship,Kuwait City,Kuwait,-2,2,7,0.19978497,Kuwait,Kuwait,Oman,Oman
1626,11/12/2012,2012,2,12,Oman,Oman,away_team,0,2,-2,2,winner,WAFF Championship,Kuwait City,Kuwait,2,2,7,0.523966242,Kuwait,Kuwait,Oman,Oman
1627,11/12/2012,2012,2,12,Lebanon,Lebanon,home_team,0,1,-1,1,loser,WAFF Championship,al-Farwaniyah,Kuwait,-1,1,7,0.168270545,Lebanon,Lebanon,Palestine,Palestine
1627,11/12/2012,2012,2,12,Palestine,Palestine,away_team,0,1,-1,1,winner,WAFF Championship,al-Farwaniyah,Kuwait,1,1,7,0.327878615,Lebanon,Lebanon,Palestine,Palestine
1628,12/12/2012,2012,2,12,Yemen,Yemen,home_team,0,1,-1,1,loser,WAFF Championship,al-Farwaniyah,Kuwait,-1,1,7,0.381849123,Yemen,Yemen,Saudi Arabia,Saudi_Arabia
1217,13/12/2004,2004,4,12,UAE,UAE,away_team,2,1,1,-1,loser,Gulf Cup,Doha,Qatar,-1,1,6,0.853738975,Oman,Oman,UAE,UAE
1629,13/12/2012,2012,2,12,Iraq,Iraq,home_team,1,1,0,0,draw,WAFF Championship,Kuwait City,Kuwait,0,0,7,0.751816839,Iraq,Iraq,Syria,Syria
1629,13/12/2012,2012,2,12,Syria,Syria,away_team,1,1,0,0,draw,WAFF Championship,Kuwait City,Kuwait,0,0,7,0.668553794,Iraq,Iraq,Syria,Syria
1630,14/12/2012,2012,2,12,Kuwait,Kuwait,home_team,2,1,1,-1,winner,WAFF Championship,Kuwait City,Kuwait,1,1,7,0.237028705,Kuwait,Kuwait,Lebanon,Lebanon
1630,14/12/2012,2012,2,12,Lebanon,Lebanon,away_team,2,1,1,-1,loser,WAFF Championship,Kuwait City,Kuwait,-1,1,7,0.590881396,Kuwait,Kuwait,Lebanon,Lebanon
1631,14/12/2012,2012,2,12,Oman,Oman,home_team,2,1,1,-1,winner,WAFF Championship,al-Farwaniyah,Kuwait,1,1,7,0.387100106,Oman,Oman,Palestine,Palestine
1631,14/12/2012,2012,2,12,Palestine,Palestine,away_team,2,1,1,-1,loser,WAFF Championship,al-Farwaniyah,Kuwait,-1,1,7,0.565623293,Oman,Oman,Palestine,Palestine
1632,15/12/2012,2012,2,12,Bahrain,Bahrain,home_team,1,0,1,-1,winner,WAFF Championship,al-Farwaniyah,Kuwait,1,1,7,0.518061676,Bahrain,Bahrain,Saudi Arabia,Saudi_Arabia
1221,16/12/2004,2004,4,12,UAE,UAE,away_team,1,1,0,0,draw,Gulf Cup,Rayyan,Qatar,0,0,6,0.572369507,Iraq,Iraq,UAE,UAE
1633,16/12/2012,2012,2,12,Syria,Syria,home_team,2,1,1,-1,winner,WAFF Championship,Kuwait City,Kuwait,1,1,7,0.100826594,Syria,Syria,Jordan,Jordan
1633,16/12/2012,2012,2,12,Jordan,Jordan,away_team,2,1,1,-1,loser,WAFF Championship,Kuwait City,Kuwait,-1,1,7,0.782153775,Syria,Syria,Jordan,Jordan
1634,18/12/2012,2012,2,12,Bahrain,Bahrain,home_team,1,1,0,0,draw,WAFF Championship,Kuwait City,Kuwait,0,0,7,0.179719752,Bahrain,Bahrain,Syria,Syria
1634,18/12/2012,2012,2,12,Syria,Syria,away_team,1,1,0,0,draw,WAFF Championship,Kuwait City,Kuwait,0,0,7,0.627342713,Bahrain,Bahrain,Syria,Syria
1635,18/12/2012,2012,2,12,Oman,Oman,home_team,0,2,-2,2,loser,WAFF Championship,al-Farwaniyah,Kuwait,-2,2,7,0.536833024,Oman,Oman,Iraq,Iraq
1635,18/12/2012,2012,2,12,Iraq,Iraq,away_team,0,2,-2,2,winner,WAFF Championship,al-Farwaniyah,Kuwait,2,2,7,0.802701668,Oman,Oman,Iraq,Iraq
1636,20/12/2012,2012,2,12,Iraq,Iraq,home_team,0,1,-1,1,loser,WAFF Championship,Kuwait City,Kuwait,-1,1,7,0.364909348,Iraq,Iraq,Syria,Syria
1636,20/12/2012,2012,2,12,Syria,Syria,away_team,0,1,-1,1,winner,WAFF Championship,Kuwait City,Kuwait,1,1,7,0.748697205,Iraq,Iraq,Syria,Syria
1637,20/12/2012,2012,2,12,Oman,Oman,home_team,1,0,1,-1,winner,WAFF Championship,Kuwait City,Kuwait,1,1,7,0.367309733,Oman,Oman,Bahrain,Bahrain
1637,20/12/2012,2012,2,12,Bahrain,Bahrain,away_team,1,0,1,-1,loser,WAFF Championship,Kuwait City,Kuwait,-1,1,7,0.122403074,Oman,Oman,Bahrain,Bahrain
1240,28/07/2005,2005,5,7,UAE,UAE,away_team,1,1,0,0,draw,Friendly,Geneva,Switzerland,0,0,6,0.860420579,Kuwait,Kuwait,UAE,UAE
1638,25/12/2012,2012,2,12,Yemen,Yemen,away_team,2,0,2,-2,loser,Friendly,Doha,Qatar,-2,2,7,0.565110144,UAE,UAE,Yemen,Yemen
1639,28/12/2012,2012,2,12,Qatar,Qatar,home_team,0,2,-2,2,loser,Friendly,Doha,Qatar,-2,2,7,0.467958459,Qatar,Qatar,Egypt,Egypt
1639,28/12/2012,2012,2,12,Egypt,Egypt,away_team,0,2,-2,2,winner,Friendly,Doha,Qatar,2,2,7,0.582460143,Qatar,Qatar,Egypt,Egypt
1241,30/07/2005,2005,5,7,UAE,UAE,away_team,0,0,0,0,draw,Friendly,Geneva,Switzerland,0,0,6,0.881636621,Egypt,Egypt,UAE,UAE
1640,29/12/2012,2012,2,12,Yemen,Yemen,away_team,3,1,2,-2,loser,Friendly,Doha,Qatar,-2,2,7,0.282176717,UAE,UAE,Yemen,Yemen
1641,30/12/2012,2012,2,12,Iraq,Iraq,home_team,1,2,-1,1,loser,Friendly,Baghdad,Iraq,-1,1,7,0.492520424,Iraq,Iraq,Tunisia,Tunisia
1641,30/12/2012,2012,2,12,Tunisia,Tunisia,away_team,1,2,-1,1,winner,Friendly,Baghdad,Iraq,1,1,7,0.534949794,Iraq,Iraq,Tunisia,Tunisia
1642,05/01/2013,2013,3,1,Bahrain,Bahrain,home_team,0,0,0,0,draw,Gulf Cup,Riffa,Bahrain,0,0,7,0.563748385,Bahrain,Bahrain,Oman,Oman
1642,05/01/2013,2013,3,1,Oman,Oman,away_team,0,0,0,0,draw,Gulf Cup,Riffa,Bahrain,0,0,7,0.58775909,Bahrain,Bahrain,Oman,Oman
1643,05/01/2013,2013,3,1,Qatar,Qatar,home_team,1,3,-2,2,loser,Gulf Cup,Riffa,Bahrain,-2,2,7,0.53674192,Qatar,Qatar,UAE,UAE
1246,11/10/2005,2005,5,10,UAE,UAE,home_team,2,2,0,0,draw,Friendly,Al Ain,United Arab Emirates,0,0,6,0.64790867,UAE,UAE,Oman,Oman
1644,06/01/2013,2013,3,1,Kuwait,Kuwait,home_team,2,0,2,-2,winner,Gulf Cup,Isa Town,Bahrain,2,2,7,0.949295688,Kuwait,Kuwait,Yemen,Yemen
1644,06/01/2013,2013,3,1,Yemen,Yemen,away_team,2,0,2,-2,loser,Gulf Cup,Isa Town,Bahrain,-2,2,7,0.566790844,Kuwait,Kuwait,Yemen,Yemen
1249,16/11/2005,2005,5,11,UAE,UAE,away_team,0,3,-3,3,winner,Friendly,Damascus,Syria,3,3,6,0.31604117,Syria,Syria,UAE,UAE
1645,06/01/2013,2013,3,1,Iraq,Iraq,away_team,0,2,-2,2,winner,Gulf Cup,Isa Town,Bahrain,2,2,7,0.28845154,Saudi Arabia,Saudi_Arabia,Iraq,Iraq
1646,08/01/2013,2013,3,1,Bahrain,Bahrain,home_team,1,2,-1,1,loser,Gulf Cup,Riffa,Bahrain,-1,1,7,0.031404095,Bahrain,Bahrain,UAE,UAE
1254,02/12/2005,2005,5,12,UAE,UAE,home_team,1,1,0,0,draw,Friendly,Sharjah,United Arab Emirates,0,0,6,0.191574648,UAE,UAE,Libya,Libya
1647,08/01/2013,2013,3,1,Qatar,Qatar,home_team,2,1,1,-1,winner,Gulf Cup,Riffa,Bahrain,1,1,7,0.35881683,Qatar,Qatar,Oman,Oman
1647,08/01/2013,2013,3,1,Oman,Oman,away_team,2,1,1,-1,loser,Gulf Cup,Riffa,Bahrain,-1,1,7,0.179007458,Qatar,Qatar,Oman,Oman
1648,09/01/2013,2013,3,1,Iraq,Iraq,home_team,1,0,1,-1,winner,Gulf Cup,Isa Town,Bahrain,1,1,7,0.656420652,Iraq,Iraq,Kuwait,Kuwait
1648,09/01/2013,2013,3,1,Kuwait,Kuwait,away_team,1,0,1,-1,loser,Gulf Cup,Isa Town,Bahrain,-1,1,7,0.31005773,Iraq,Iraq,Kuwait,Kuwait
1649,09/01/2013,2013,3,1,Yemen,Yemen,home_team,0,2,-2,2,loser,Gulf Cup,Isa Town,Bahrain,-2,2,7,0.533839488,Yemen,Yemen,Saudi Arabia,Saudi_Arabia
1276,22/02/2006,2006,6,2,UAE,UAE,home_team,1,0,1,-1,winner,AFC Asian Cup qualification,Dubai,United Arab Emirates,1,1,6,0.348385211,UAE,UAE,Oman,Oman
1650,11/01/2013,2013,3,1,Bahrain,Bahrain,home_team,1,0,1,-1,winner,Gulf Cup,Riffa,Bahrain,1,1,7,0.689212107,Bahrain,Bahrain,Qatar,Qatar
1650,11/01/2013,2013,3,1,Qatar,Qatar,away_team,1,0,1,-1,loser,Gulf Cup,Riffa,Bahrain,-1,1,7,0.079354422,Bahrain,Bahrain,Qatar,Qatar
1281,02/05/2006,2006,6,5,UAE,UAE,home_team,2,1,1,-1,winner,Friendly,Dubai,United Arab Emirates,1,1,6,0.126471297,UAE,UAE,Syria,Syria
1651,11/01/2013,2013,3,1,Oman,Oman,away_team,2,0,2,-2,loser,Gulf Cup,Isa Town,Bahrain,-2,2,7,0.467160189,UAE,UAE,Oman,Oman
1652,12/01/2013,2013,3,1,Iraq,Iraq,home_team,2,0,2,-2,winner,Gulf Cup,Isa Town,Bahrain,2,2,7,0.844798087,Iraq,Iraq,Yemen,Yemen
1652,12/01/2013,2013,3,1,Yemen,Yemen,away_team,2,0,2,-2,loser,Gulf Cup,Isa Town,Bahrain,-2,2,7,0.791523363,Iraq,Iraq,Yemen,Yemen
1653,12/01/2013,2013,3,1,Kuwait,Kuwait,home_team,1,0,1,-1,winner,Gulf Cup,Riffa,Bahrain,1,1,7,0.660868596,Kuwait,Kuwait,Saudi Arabia,Saudi_Arabia
1291,16/08/2006,2006,6,8,UAE,UAE,away_team,1,2,-1,1,winner,AFC Asian Cup qualification,Amman,Jordan,1,1,6,0.484059268,Jordan,Jordan,UAE,UAE
1654,15/01/2013,2013,3,1,Bahrain,Bahrain,home_team,1,1,0,0,draw,Gulf Cup,Riffa,Bahrain,0,0,7,0.764891204,Bahrain,Bahrain,Iraq,Iraq
1654,15/01/2013,2013,3,1,Iraq,Iraq,away_team,1,1,0,0,draw,Gulf Cup,Riffa,Bahrain,0,0,7,0.972762205,Bahrain,Bahrain,Iraq,Iraq
1294,27/08/2006,2006,6,8,UAE,UAE,away_team,1,0,1,-1,loser,Friendly,Jeddah,Saudi Arabia,-1,1,6,0.640915559,Saudi Arabia,Saudi_Arabia,UAE,UAE
1655,15/01/2013,2013,3,1,Kuwait,Kuwait,away_team,1,0,1,-1,loser,Gulf Cup,Riffa,Bahrain,-1,1,7,0.263687438,UAE,UAE,Kuwait,Kuwait
1656,18/01/2013,2013,3,1,Bahrain,Bahrain,home_team,1,6,-5,5,loser,Gulf Cup,Isa Town,Bahrain,-5,5,7,0.557823495,Bahrain,Bahrain,Kuwait,Kuwait
1656,18/01/2013,2013,3,1,Kuwait,Kuwait,away_team,1,6,-5,5,winner,Gulf Cup,Isa Town,Bahrain,5,5,7,0.186356924,Bahrain,Bahrain,Kuwait,Kuwait
1299,06/09/2006,2006,6,9,UAE,UAE,home_team,0,0,0,0,draw,AFC Asian Cup qualification,Sharjah,United Arab Emirates,0,0,6,0.493502814,UAE,UAE,Jordan,Jordan
1657,18/01/2013,2013,3,1,Iraq,Iraq,away_team,2,1,1,-1,loser,Gulf Cup,Riffa,Bahrain,-1,1,7,0.696551064,UAE,UAE,Iraq,Iraq
1658,22/01/2013,2013,3,1,Tunisia,Tunisia,home_team,1,0,1,-1,winner,African Cup of Nations,Rustenburg,South Africa,1,1,7,0.493093167,Tunisia,Tunisia,Algeria,Algeria
1658,22/01/2013,2013,3,1,Algeria,Algeria,away_team,1,0,1,-1,loser,African Cup of Nations,Rustenburg,South Africa,-1,1,7,0.791432413,Tunisia,Tunisia,Algeria,Algeria
1659,31/01/2013,2013,3,1,Qatar,Qatar,home_team,1,0,1,-1,winner,Friendly,Doha,Qatar,1,1,7,0.727074276,Qatar,Qatar,Lebanon,Lebanon
1659,31/01/2013,2013,3,1,Lebanon,Lebanon,away_team,1,0,1,-1,loser,Friendly,Doha,Qatar,-1,1,7,0.131266509,Qatar,Qatar,Lebanon,Lebanon
1660,06/02/2013,2013,3,2,Oman,Oman,home_team,1,0,1,-1,winner,AFC Asian Cup qualification,Muscat,Oman,1,1,7,0.77154253,Oman,Oman,Syria,Syria
1660,06/02/2013,2013,3,2,Syria,Syria,away_team,1,0,1,-1,loser,AFC Asian Cup qualification,Muscat,Oman,-1,1,7,0.812075368,Oman,Oman,Syria,Syria
1661,06/02/2013,2013,3,2,Yemen,Yemen,home_team,0,2,-2,2,loser,AFC Asian Cup qualification,Sharjah,United Arab Emirates,-2,2,7,0.577222978,Yemen,Yemen,Bahrain,Bahrain
1661,06/02/2013,2013,3,2,Bahrain,Bahrain,away_team,0,2,-2,2,winner,AFC Asian Cup qualification,Sharjah,United Arab Emirates,2,2,7,0.739189304,Yemen,Yemen,Bahrain,Bahrain
1662,07/03/2013,2013,3,3,Qatar,Qatar,home_team,3,1,2,-2,winner,Friendly,Doha,Qatar,2,2,7,0.789828645,Qatar,Qatar,Egypt,Egypt
1662,07/03/2013,2013,3,3,Egypt,Egypt,away_team,3,1,2,-2,loser,Friendly,Doha,Qatar,-2,2,7,0.547492875,Qatar,Qatar,Egypt,Egypt
1663,17/03/2013,2013,3,3,Bahrain,Bahrain,home_team,0,0,0,0,draw,Friendly,Riffa,Bahrain,0,0,7,0.865683681,Bahrain,Bahrain,Lebanon,Lebanon
1663,17/03/2013,2013,3,3,Lebanon,Lebanon,away_team,0,0,0,0,draw,Friendly,Riffa,Bahrain,0,0,7,0.755993065,Bahrain,Bahrain,Lebanon,Lebanon
1664,21/03/2013,2013,3,3,Kuwait,Kuwait,home_team,2,1,1,-1,winner,Friendly,Kuwait City,Kuwait,1,1,7,0.540092609,Kuwait,Kuwait,Palestine,Palestine
1664,21/03/2013,2013,3,3,Palestine,Palestine,away_team,2,1,1,-1,loser,Friendly,Kuwait City,Kuwait,-1,1,7,0.125270602,Kuwait,Kuwait,Palestine,Palestine
1665,22/03/2013,2013,3,3,Bahrain,Bahrain,home_team,1,0,1,-1,winner,AFC Asian Cup qualification,Riffa,Bahrain,1,1,7,0.830621869,Bahrain,Bahrain,Qatar,Qatar
1665,22/03/2013,2013,3,3,Qatar,Qatar,away_team,1,0,1,-1,loser,AFC Asian Cup qualification,Riffa,Bahrain,-1,1,7,0.899477479,Bahrain,Bahrain,Qatar,Qatar
1666,26/03/2013,2013,3,3,Iraq,Iraq,home_team,2,1,1,-1,winner,Friendly,Baghdad,Iraq,1,1,7,0.521984982,Iraq,Iraq,Syria,Syria
1666,26/03/2013,2013,3,3,Syria,Syria,away_team,2,1,1,-1,loser,Friendly,Baghdad,Iraq,-1,1,7,0.043843449,Iraq,Iraq,Syria,Syria
1667,17/04/2013,2013,3,4,Qatar,Qatar,home_team,2,0,2,-2,winner,Friendly,Doha,Qatar,2,2,7,0.267149246,Qatar,Qatar,Palestine,Palestine
